Id,Property Name,Store ID,Address,City,State,State Code,Zip Code,DMA Name,DMA Code,CBSA Name,CBSA Code,lat,lng,Category Group,Category,Sub Category,Visits,Ranking
58a3ac1e702489996cf94dd8,Academy Sports + Outdoors,367,115 S Frontage Rd,Meridian,Mississippi,MS,39301,"Meridian, MS",711,"Meridian, MS Micro Area",32940,32.363006591796875,-88.66937256,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,238821,233
b575f7218dac6ac476dc8ef0,Academy Sports + Outdoors,221,2083 N Veterans Blvd,Eagle Pass,Texas,TX,78852,"San Antonio, TX",641,"Eagle Pass, TX Micro Area",20580,28.71872901916504,-100.4784393,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,238156,234
bf8e4416d7160c8cb898659d,Academy Sports + Outdoors,289,1151 Pine Plaza Dr,Apex,North Carolina,NC,27523,"Raleigh-Durham (Fayetteville), NC",560,"Raleigh-Cary, NC Metro Area",39580,35.74761199951172,-78.83044434,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,236772,235
6fbbf4e0e5b1ffc37f0307d0,Academy Sports + Outdoors,234,2409 N Perkins Rd,Stillwater,Oklahoma,OK,74075,"Oklahoma City, OK",650,"Stillwater, OK Micro Area",44660,36.14632034301758,-97.04943848,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,236473,236
f1f0d0747b9ba27995519384,Academy Sports + Outdoors,313,2314 Matthews Township Pkwy,Matthews,North Carolina,NC,28105,"Charlotte, NC",517,"Charlotte-Concord-Gastonia, NC-SC Metro Area",16740,35.12538146972656,-80.70018005,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,235211,237
8767660a88588f9f481e48c1,Academy Sports + Outdoors,290,5309  Gingerwood Dr,Wilmington,North Carolina,NC,28405,"Wilmington, NC",550,"Wilmington, NC Metro Area",48900,34.24748229980469,-77.87509918,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,232825,238
673c5578fac5e617d91bf105,Academy Sports + Outdoors,362,1405 Janet Dr,Searcy,Arkansas,AR,72143,"Little Rock-Pine Bluff, AR",693,"Searcy, AR Micro Area",42620,35.23524475097656,-91.70890808,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,232318,239
67fa9272dc1ea1708e0a28b5,Academy Sports + Outdoors,304,920 Steger Towne Dr,Rockwall,Texas,TX,75032,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,32.895572662353516,-96.46847534,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,232116,240
be82a4d0f8a99613f9779fc2,Academy Sports + Outdoors,269,160 Hollywood Blvd,Starkville,Mississippi,MS,39759,"Columbus-Tupelo-West Point, MS",673,"Starkville, MS Micro Area",44260,33.4467659,-88.847229,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,231170,241
c8ff3aee4e07c77db2e6568f,Academy Sports + Outdoors,240,9210 Hwy 6,Missouri City,Texas,TX,77459,"Houston, TX",618,"Houston-The Woodlands-Sugar Land, TX Metro Area",26420,29.53561019897461,-95.53119659,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,229950,242
ffa6e3b1fb7c31ab78888af1,Academy Sports + Outdoors,188,14405 W 135th St,Olathe,Kansas,KS,66062,"Kansas City, MO",616,"Kansas City, MO-KS Metro Area",28140,38.881378173828125,-94.75284576,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,226785,243
ab0a2d9bcd8b24c44418d86e,Academy Sports + Outdoors,343,100 S Creasy Ln Suite 1400,Lafayette,Indiana,IN,47905,"Lafayette, IN",582,"Lafayette-West Lafayette, IN Metro Area",29200,40.41554260253906,-86.84171295,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,223898,244
e8bab2472ceeb1e701188c16,Academy Sports + Outdoors,288,3555 Dr. M.L.K. Jr Blvd,New Bern,North Carolina,NC,28562,"Greenville-New Bern-Washington, NC",545,"New Bern, NC Metro Area",35100,35.094749450683594,-77.100914,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,222039,245
95e45d2176b72dba677d24bd,Academy Sports + Outdoors,77,4045 Central Expy,Plano,Texas,TX,75023,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.05193328857422,-96.69837952,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,221910,246
6504815c1e4a8d0178357923,Academy Sports + Outdoors,338,1041 Nolan St,Brenham,Texas,TX,77833,"Houston, TX",618,"Brenham, TX Micro Area",14780,30.145231246948242,-96.38021851,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,221574,247
c579d3fc97874db316d55ac6,Academy Sports + Outdoors,252,140 Glenwild Dr,Thibodaux,Louisiana,LA,70301,"New Orleans, LA",622,"Houma-Thibodaux, LA Metro Area",26380,29.813798904418945,-90.81711578,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,221402,248
b1065d737f99dee123161ba5,Academy Sports + Outdoors,194,9041 Southside Blvd Suite 157,Jacksonville,Florida,FL,32256,"Jacksonville, FL",561,"Jacksonville, FL Metro Area",27260,30.19225502,-81.55036926,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,218118,249
6572be0f34073b0e608b9fb7,Academy Sports + Outdoors,352,250 Alliance Blvd,Hutto,Texas,TX,78634,"Austin, TX",635,"Austin-Round Rock-Georgetown, TX Metro Area",12420,30.54339027404785,-97.56487274,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,216488,250
a3f0be17e0fbcb8d9758d63d,Academy Sports + Outdoors,271,4406 W Owen K Garriott Rd,Enid,Oklahoma,OK,73703,"Oklahoma City, OK",650,"Enid, OK Metro Area",21420,36.392913818359375,-97.93265533,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,216370,251
cc099e391299bba5fab8ce11,Academy Sports + Outdoors,50,61107 Airport Rd,Slidell,Louisiana,LA,70460,"New Orleans, LA",622,"Slidell-Mandeville-Covington, LA",43640,30.317190170288086,-89.82723999,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,215207,252
bda9267bf53a06881ef29ba9,Academy Sports + Outdoors,145,8675 Concord Mills Blvd,Concord,North Carolina,NC,28027,"Charlotte, NC",517,"Charlotte-Concord-Gastonia, NC-SC Metro Area",16740,35.37302780151367,-80.7302475,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,215135,253
21212b2b0039b455eeec10c0,Academy Sports + Outdoors,56,8464 Airline Hwy,Baton Rouge,Louisiana,LA,70815,"Baton Rouge, LA",716,"Baton Rouge, LA Metro Area",12940,30.456653594970703,-91.10011292,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,214281,254
697f542bc7c92b5c000efddd,Academy Sports + Outdoors,125,4071 N Loop 1604 W,San Antonio,Texas,TX,78257,"San Antonio, TX",641,"San Antonio-New Braunfels, TX Metro Area",41700,29.60258674621582,-98.56374359,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,213880,255
70aba37fda6ecd13c95f2f71,Academy Sports + Outdoors,126,4000 Preston Rd,Frisco,Texas,TX,75035,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.112510681152344,-96.80276489,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,213823,256
7bdfda0dc5678c7e67308267,Academy Sports + Outdoors,165,24970 FM 1093,Richmond,Texas,TX,77406,"Houston, TX",618,"Houston-The Woodlands-Sugar Land, TX Metro Area",26420,29.70047378540039,-95.81015015,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,213166,257
6512cb8483f4a13f680b620e,Academy Sports + Outdoors,349,1320 Carl D Silver Pkwy,Fredericksburg,Virginia,VA,22401,"Washington, DC (Hagerstown, MD)",511,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",47900,38.30156707763672,-77.51091003,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,212534,258
bd4aa0e569c6a73d811166cd,Academy Sports + Outdoors,220,510 E Markey Pkwy,Belton,Missouri,MO,64012,"Kansas City, MO",616,"Kansas City, MO-KS Metro Area",28140,38.82548522949219,-94.52329254,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,211237,259
da8acd874949cef20b6bdf01,Academy Sports + Outdoors,345,1960 E Greyhound Pass,Carmel,Indiana,IN,46033,"Indianapolis, IN",527,"Indianapolis-Carmel-Anderson, IN Metro Area",26900,40.003963470458984,-86.12399292,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,210617,260
868593075d82a6268417caac,Academy Sports + Outdoors,341,5755 Kyle Pkwy Suite 200,Kyle,Texas,TX,78640,"Austin, TX",635,"Austin-Round Rock-Georgetown, TX Metro Area",12420,30.013507843017578,-97.85522461,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,210614,261
ded3b0943e357d60b877fb2e,Academy Sports + Outdoors,79,3305 Dallas Pkwy,Plano,Texas,TX,75093,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.04642868041992,-96.83198547,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,209348,262
673c6c57d169da0c9e9ac5bf,Academy Sports + Outdoors,363,7125 FL,Bradenton,Florida,FL,34212,"Tampa-St. Petersburg (Sarasota), FL",539,"North Port-Sarasota-Bradenton, FL Metro Area",35840,27.493040084838867,-82.46828461,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,209104,263
cbac809c6d5d59cccdfbb8e3,Academy Sports + Outdoors,134,549 Pleasant Grove Rd,Mt. Juliet,Tennessee,TN,37122,"Nashville, TN",659,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",34980,36.17573165893555,-86.52042389,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,205975,264
c1bb5b384adbed39c4ee60d9,Academy Sports + Outdoors,122,3621 Justin Rd,Flower Mound,Texas,TX,75028,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.06980514526367,-97.08647919,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,205215,265
3e95fc2689f1ff95ec34de4a,Academy Sports + Outdoors,231,11955 E Colonial Dr,Orlando,Florida,FL,32826,"Orlando-Daytona Beach-Melbourne, FL",534,"Orlando-Kissimmee-Sanford, FL Metro Area",36740,28.56830406188965,-81.20386505,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,203769,266
2a68aaf0c34f1adf48b097b1,Academy Sports + Outdoors,190,1689 Eisenhower Parkway,Macon,Georgia,GA,31206,"Macon, GA",503,"Macon-Bibb County, GA Metro Area",31420,32.81556701660156,-83.67369843,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,199397,267
399d43c75474bd6dcc70145d,Academy Sports + Outdoors,365,463937 E State Rd 200,Yulee,Florida,FL,32097,"Jacksonville, FL",561,"Jacksonville, FL Metro Area",27260,30.626625061035156,-81.54060364,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,195583,268
ebb49e5245a4c1747c9a26f2,Academy Sports + Outdoors,357,3925 Gorsky Dr,Zanesville,Ohio,OH,43701,"Zanesville, OH",596,"Zanesville, OH Micro Area",49780,39.99433898925781,-82.03484344,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,195130,269
dcf6e6f069f8354e8a2ab300,Academy Sports + Outdoors,339,25415 Sierra Center Blvd,Lutz,Florida,FL,33559,"Tampa-St. Petersburg (Sarasota), FL",539,"Tampa-St. Petersburg-Clearwater, FL Metro Area",45300,28.19445229,-82.39682007,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,193561,270
f02c05633872614b5bde4330,Academy Sports + Outdoors,368,301 Beckley Plaza,Beckley,West Virginia,WV,25801,"Bluefield-Beckley-Oak Hill, WV",559,"Beckley, WV Metro Area",13220,37.813079833984375,-81.18412018,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,192202,271
48e4dd3aa023bd7e567eadc9,Academy Sports + Outdoors,116,7600 Westheimer Road,Houston,Texas,TX,77063,"Houston, TX",618,"Houston-The Woodlands-Sugar Land, TX Metro Area",26420,29.739948272705078,-95.5038147,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,191608,272
2ba409e866627885eb13e5d8,Academy Sports + Outdoors,328,30 Tanyard Station Dr,Barboursville,West Virginia,WV,25504,"Charleston-Huntington, WV",564,"Huntington-Ashland, WV-KY-OH Metro Area",26580,38.41337203979492,-82.29107666,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,188689,273
5f93603563cce97df9f59fca,Academy Sports + Outdoors,344,7611 North Grand Prairie Dr,Peoria,Illinois,IL,61615,"Peoria-Bloomington, IL",675,"Peoria, IL Metro Area",37900,40.780845642089844,-89.67723846,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,188649,274
37e43bb87a6da3c1312aec46,Academy Sports + Outdoors,366,2626 E Stone Dr,Kingsport,Tennessee,TN,37660,"Tri-Cities, TN-VA",531,"Kingsport-Bristol, TN-VA Metro Area",28700,36.553096771240234,-82.49160004,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,186292,275
3e631c29cafe5422bf023dcf,Academy Sports + Outdoors,323,1725 US Hwy 380,Frisco,Texas,TX,75033,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.216861724853516,-96.87587738,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,184136,276
d3cb156de5e3cc713d4765ee,Academy Sports + Outdoors,359,501 Saint Mark Ave,Selma,North Carolina,NC,27576,"Raleigh-Durham (Fayetteville), NC",560,"Raleigh-Cary, NC Metro Area",39580,35.51921844482422,-78.27929688,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,182196,277
79d338f8b53b490ca1a3477a,Academy Sports + Outdoors,329,3220 Nicholasville Rd Suite 175,Lexington,Kentucky,KY,40503,"Lexington, KY",541,"Lexington-Fayette, KY Metro Area",30460,37.99247741699219,-84.52086639,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,181286,278
6605d0d027e6c2049b1fd4fe,Academy Sports + Outdoors,354,216 Hinton Oaks Blvd,Knightdale,North Carolina,NC,27545,"Raleigh-Durham (Fayetteville), NC",560,"Raleigh-Cary, NC Metro Area",39580,35.79692459106445,-78.51285553,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,177367,279
6572bec6ace4333f88cc1995,Academy Sports + Outdoors,348,1525 St Lucie W Blvd,Port St. Lucie,Florida,FL,34986,"West Palm Beach-Ft. Pierce, FL",548,"Port St. Lucie, FL Metro Area",38940,27.31705665588379,-80.39292145,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,175447,280
affbe4b96e5901cf8f46e72e,Academy Sports + Outdoors,82,2428 S Stemmons Fwy,Lewisville,Texas,TX,75067,"Dallas-Ft. Worth, TX",623,"Dallas-Fort Worth-Arlington, TX Metro Area",19100,33.00575256347656,-96.96619415,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,174922,281
67347dab8de70e6e1caa2108,Academy Sports + Outdoors,364,1690 N Bechtle Ave,Springfield,Ohio,OH,45504,"Dayton, OH",542,"Springfield, OH Metro Area",44220,39.947269439697266,-83.83140564,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,174543,282
3107b43368168467b05025cf,Academy Sports + Outdoors,350,739 Stoneridge Pkwy,Jefferson City,Missouri,MO,65109,"Columbia-Jefferson City, MO",604,"Jefferson City, MO Metro Area",27620,38.579002380371094,-92.22200012,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,174535,283
97a871a077ed3dd8a75dbc18,Academy Sports + Outdoors,373,1580 Wesel Blvd,Hagerstown,Maryland,MD,21740,"Washington, DC (Hagerstown, MD)",511,"Hagerstown-Martinsburg, MD-WV Metro Area",25180,39.63376235961914,-77.76225281,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,171886,284
ccc37d40180265cb7bc8a894,Academy Sports + Outdoors,195,"2320 Hwy 6,",Houston,Texas,TX,77077,"Houston, TX",618,"Houston-The Woodlands-Sugar Land, TX Metro Area",26420,29.73937416,-95.64642334,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,171660,285
37ad045e9f2924c5026692e5,Academy Sports + Outdoors,337,8715-A W Loop S,Houston,Texas,TX,77096,"Houston, TX",618,"Houston-The Woodlands-Sugar Land, TX Metro Area",26420,29.68686866760254,-95.45627594,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,171226,286
66cbad2386708c82abba1093,Academy Sports + Outdoors,370,407 Singing Oaks,Spring Branch,Texas,TX,78070,"San Antonio, TX",641,"San Antonio-New Braunfels, TX Metro Area",41700,29.80344009399414,-98.42195892,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,167849,287
f6edc55a40ff6570b4571fbc,Academy Sports + Outdoors,380,546 Mary Esther Cut Off NW Suite #2,Fort Walton Beach,Florida,FL,32548,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",686,"Crestview-Fort Walton Beach-Destin, FL Metro Area",18880,30.421329498291016,-86.6492157,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,167774,288
d050cdf2bea024692e77b5c6,Academy Sports + Outdoors,256,3557 Gdns Rdg Way,Orlando,Florida,FL,32839,"Orlando-Daytona Beach-Melbourne, FL",534,"Orlando-Kissimmee-Sanford, FL Metro Area",36740,28.49615478515625,-81.42298126,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,166246,289
67ec01523899db257b4ab3b2,Academy Sports + Outdoors,361,9130 Nw Skyview Ave,Kansas City,Missouri,MO,64154,"Kansas City, MO",616,"Kansas City, MO-KS Metro Area",28140,39.25890350341797,-94.65791321,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,165038,290
c6295bc00ffc9c20ed45a181,Academy Sports + Outdoors,257,3720 Buford Dr,Buford,Georgia,GA,30519,"Atlanta, GA",524,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",12060,34.082237243652344,-83.9913559,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,160568,291
197ec2a050361a8a3115a4b0,Academy Sports + Outdoors,340,7230 US Hwy 19 N,Pinellas Park,Florida,FL,33781,"Tampa-St. Petersburg (Sarasota), FL",539,"Tampa-St. Petersburg-Clearwater, FL Metro Area",45300,27.836225509643555,-82.68680573,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,160387,292
61d57ae2d24219ac631f50f2,Academy Sports + Outdoors,356,8811 Hardegan St,Indianapolis,Indiana,IN,46227,"Indianapolis, IN",527,"Indianapolis-Carmel-Anderson, IN Metro Area",26900,39.638404846191406,-86.12377167,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,158049,293
740aec0c114ca922ff04f1cd,Academy Sports + Outdoors,300,6640 Eagle Watch Dr,Orlando,Florida,FL,32822,"Orlando-Daytona Beach-Melbourne, FL",534,"Orlando-Kissimmee-Sanford, FL Metro Area",36740,28.467796325683594,-81.30699921,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,156934,294
55c5e12ca38c9099a98f9e68,Academy Sports + Outdoors,371,4610 US,Birmingham,Alabama,AL,35242,"Birmingham (Anniston and Tuscaloosa), AL",630,"Birmingham-Hoover, AL Metro Area",13820,33.42705535888672,-86.70993805,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,144069,295
672cacdc0bfb1963165ff0c3,Academy Sports + Outdoors,346,54 Crosscut Drive,Westover,West Virginia,WV,26501,"Pittsburgh, PA",508,"Morgantown, WV Metro Area",34060,39.63692855834961,-80.00745392,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,142802,296
7e4cf6d42e7f4759828b492d,Academy Sports + Outdoors,332,11861 W Broad St,Richmond,Virginia,VA,23233,"Richmond-Petersburg, VA",556,"Richmond, VA Metro Area",40060,37.651859283447266,-77.6229248,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,140047,297
dfc027a2bab513f4c116c536,Academy Sports + Outdoors,327,130 Perimeter Ctr W,Dunwoody,Georgia,GA,30346,"Atlanta, GA",524,"Atlanta-Sandy Springs-Alpharetta, GA Metro Area",12060,33.92712402,-84.34707642,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,133650,298
1bbbc15c3cac64048dcd220c,Academy Sports + Outdoors,376,5125 Jonestown Rd,Harrisburg,Pennsylvania,PA,17112,"Harrisburg-Lancaster-Lebanon-York, PA",566,"Harrisburg-Carlisle, PA Metro Area",25420,40.309871673583984,-76.79593658,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,132490,299
6572bacc604b6f0ce9c46799,Academy Sports + Outdoors,347,9905 E US Hwy 36,Avon,Indiana,IN,46123,"Indianapolis, IN",527,"Indianapolis-Carmel-Anderson, IN Metro Area",26900,39.76126480102539,-86.34713745,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,132192,300
471bf07e94fc8d3a729ef8c3,Academy Sports + Outdoors,369,3621 State Hwy 31 W,Corsicana,Texas,TX,75110,"Dallas-Ft. Worth, TX",623,"Corsicana, TX Micro Area",18620,32.06859588623047,-96.50376129,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,131447,301
6572e593ace4330721ab1496,Academy Sports + Outdoors,353,3231 S Veterans Pkwy,Springfield,Illinois,IL,62704,"Champaign & Springfield-Decatur, IL",648,"Springfield, IL Metro Area",44100,39.757240295410156,-89.70858002,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,128533,302
e4650f310a22a99bd950303f,Academy Sports + Outdoors,360,9331 Ben C Pratt 6 Mile Cypress Parkway,Fort Myers,Florida,FL,33966,"Ft. Myers-Naples, FL",571,"Cape Coral-Fort Myers, FL Metro Area",15980,26.60851479,-81.80889893,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,124581,303
3f974b2848810e6bf280bc9f,Academy Sports + Outdoors,374,10400 Midlothian Tpke,Richmond,Virginia,VA,23235,"Richmond-Petersburg, VA",556,"Richmond, VA Metro Area",40060,37.508995056152344,-77.58731079,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,123185,304
cb92eb35b0d706a7df0b1883,Academy Sports + Outdoors,358,123 S Kingston Dr,Bloomington,Indiana,IN,47408,"Indianapolis, IN",527,"Bloomington, IN Metro Area",14020,39.16603088378906,-86.4921875,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,122376,305
95941091ff07bef2e11bfa86,Academy Sports + Outdoors,379,9557 South Blvd,Charlotte,North Carolina,NC,28273,"Charlotte, NC",517,"Charlotte-Concord-Gastonia, NC-SC Metro Area",16740,35.10535430908203,-80.87723541,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,108359,306
68a028f207111c29a3431fb1,Academy Sports + Outdoors,391,320 Robert Smalls Pkwy,Beaufort,South Carolina,SC,29906,"Savannah, GA",507,"Hilton Head Island-Bluffton, SC Metro Area",25940,32.42763137817383,-80.72802734,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,47597,307
bf57663757ae6503d30b03be,Academy Sports + Outdoors,385,1280 Doral Drive,Boardman,Ohio,OH,44514,"Youngstown, OH",536,"Youngstown-Warren-Boardman, OH-PA Metro Area",49660,41.02989196777344,-80.63092804,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,46970,308
68d67271857bbf0bee3c1023,Academy Sports + Outdoors,383,2701 N Mall Dr #101,Virginia Beach,Virginia,VA,23452,"Norfolk-Portsmouth-Newport News, VA",544,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",47260,36.81948471069336,-76.06790924,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,40126,309
68fb0961b54730002168fa8d,Academy Sports + Outdoors,NA,232 Shorter Ave,Rome,Georgia,GA,30165,"Atlanta, GA",524,"Rome, GA Metro Area",40660,34.26494598388672,-85.18806458,Apparel,Recreational & Sporting Goods,Sporting Goods Shop,26644,310
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,298911.0581,
